step,train_minibatch_ce,gradient_norm_before_clipping,validation_ce,validation_perplexity,lr,tokens_processed,elapsed_seconds,throughput_tokens_per_second
273,3.02474308013916,0.6586126089096069,,,0.00027831675818146875,1122304,15.772229218999996,71156.96737706664
274,2.9561076164245605,0.8226221799850464,,,0.0002781174436112226,1126400,15.798521046999952,71297.81304522153
275,2.9884700775146484,0.6170681715011597,,,0.0002779172979239311,1130496,15.82431084999996,71440.45707368058
276,2.968588352203369,0.6904347538948059,,,0.00027771632259014113,1134592,15.849919823999983,71583.45358201739
277,2.899697780609131,0.6158692836761475,,,0.0002775145190864951,1138688,15.87667356999998,71720.81701998497
278,2.9468305110931396,0.7559998035430908,,,0.0002773118888957205,1142784,15.903492019999987,71857.42593908636
279,2.950740337371826,0.5598408579826355,,,0.0002771084335066186,1146880,15.929596249999975,71996.80280659981
280,2.953442096710205,0.860025942325592,,,0.0002769041544140539,1150976,15.958550020999951,72122.84314586375
281,2.960266351699829,0.5123446583747864,,,0.00027669905311894277,1155072,15.987311329999955,72249.29671773667
282,2.9918065071105957,0.5230751633644104,,,0.00027649313112824286,1159168,16.01335745199998,72387.56790851666
283,2.9263598918914795,1.2680251598358154,,,0.0002762863899549416,1163264,16.039564262,72524.66345086052
284,2.930959701538086,0.7508015036582947,,,0.0002760788311180453,1167360,16.065211294999983,72663.84354143667
285,3.0006513595581055,0.9349722266197205,,,0.000275870456142568,1171456,16.090918595999995,72802.30727729923
286,2.8791403770446777,0.8659235835075378,,,0.0002756612665595202,1175552,16.118396101999963,72932.31861041918
287,2.9774529933929443,0.7485455870628357,,,0.00027545126390589764,1179648,16.145047776999945,73065.6245985542
288,2.9183013439178467,0.47171321511268616,,,0.00027524044972467,1183744,16.171154804999958,73200.95653490364
289,2.948537826538086,0.6840550303459167,,,0.0002750288255647695,1187840,16.198255738,73331.35241305079
290,2.9218175411224365,0.5556595325469971,,,0.00027481639298107974,1191936,16.224768643999994,73463.9751205811
291,2.9252758026123047,0.5404624342918396,,,0.00027460315353442394,1196032,16.250702959999956,73598.7854152497
292,2.8998703956604004,0.5448348522186279,,,0.0002743891087915537,1200128,16.277466834999984,73729.40840029677
293,2.9318182468414307,0.46007347106933594,,,0.00027417426032513755,1204224,16.303938887999948,73860.92454543822
294,2.8631372451782227,0.5286803841590881,,,0.0002739586097137492,1208320,16.329862470999956,73994.49947272023
295,2.8722145557403564,0.5502316951751709,,,0.0002737421585418559,1212416,16.356381414999987,74124.95277764351
296,2.874484062194824,0.6065132021903992,,,0.0002735249083998072,1216512,16.382587600999955,74256.40134686336
297,2.866544246673584,0.6589268445968628,,,0.00027330686088382274,1220608,16.408656527999995,74388.05230136513
298,2.908461332321167,0.5868616700172424,,,0.000273088017595981,1224704,16.435665987999982,74515.02122847845
299,2.915252208709717,0.46756798028945923,,,0.00027286838014420697,1228800,16.462340307999966,74643.09308457545
300,2.9002623558044434,0.6513152718544006,,,0.000272647950142261,1232896,16.490967695999984,74761.89528277644
301,2.895695209503174,0.6021066308021545,,,0.0002724267292097264,1236992,16.520970321999982,74874.05254597984
302,2.8893840312957764,0.8084709644317627,,,0.00027220471897199783,1241088,16.54808253699997,74998.9007623719
303,2.866529703140259,0.6091238856315613,,,0.00027198192106026937,1245184,16.57461979699997,75125.94649232196
304,2.851962089538574,0.5917778015136719,,,0.0002717583371115223,1249280,16.600794452999992,75254.22976213273
305,2.86141300201416,0.551819384098053,,,0.0002715339687685131,1253376,16.626611915999945,75383.72858717322
306,2.8531949520111084,0.6067865490913391,,,0.00027130881767976184,1257472,16.65260152799999,75512.04524324102
307,2.7935774326324463,0.4929486811161041,,,0.00027108288549953943,1261568,16.678796104999947,75639.03246121037
308,2.8756656646728516,0.8076696395874023,,,0.00027085617388785587,1265664,16.705377714999997,75763.86607909753
309,2.8564348220825195,0.5551855564117432,,,0.00027062868451044797,1269760,16.731581006,75890.01897338094
310,2.7995123863220215,0.7801293730735779,,,0.00027040041903876697,1273856,16.758004591999963,76014.77807257083
311,2.858553409576416,0.7486870884895325,,,0.0002701713791499665,1277952,16.78413695499995,76140.46545415619
312,2.792989730834961,1.1285520792007446,,,0.00026994156652689007,1282048,16.809920063999982,76267.34660955502
313,2.8638782501220703,0.8156380653381348,,,0.0002697109828580587,1286144,16.83639969799998,76390.6787121942
314,2.848160743713379,1.3121651411056519,,,0.0002694796298376587,1290240,16.86302346299999,76512.96950579359
315,2.8144350051879883,1.1120022535324097,,,0.000269247509165529,1294336,16.88929350699999,76636.47975941357
316,2.7942113876342773,0.953963041305542,,,0.00026901462254714885,1298432,16.916085501999987,76757.2379464792
317,2.803910732269287,0.9924702644348145,,,0.00026878097169362507,1302528,16.94274268099997,76878.2259474842
318,2.7662711143493652,0.7889235615730286,,,0.00026854655832167973,1306624,16.96908464699999,77000.26413805423
319,2.808204412460327,0.9680878520011902,,,0.0002683113841536374,1310720,16.99617826399998,77118.51332933287
320,2.771761178970337,0.5218996405601501,,,0.0002680754509174124,1314816,17.022876589999953,77238.1796371822
321,2.8539719581604004,1.1275347471237183,,,0.00026783876034649644,1318912,17.04879404899998,77361.0142869526
322,2.7977747917175293,0.5434777736663818,,,0.00026760131417994537,1323008,17.07511920999997,77481.62596868936
323,2.7751927375793457,1.3415790796279907,,,0.0002673631141623668,1327104,17.101336034999974,77602.35792594915
324,2.762918472290039,0.7484733462333679,,,0.00026712416204390736,1331200,17.127582587999996,77722.58537714898
325,2.7569210529327393,0.8894692063331604,,,0.0002668844595802394,1335296,17.153991099999985,77841.70996800862
326,2.7836241722106934,1.114583134651184,,,0.00026664400853254844,1339392,17.180223178999995,77961.2689570405
327,2.7990880012512207,0.719846248626709,,,0.00026640281066752015,1343488,17.206186524999964,78081.68289050923
328,2.804445266723633,1.6898703575134277,,,0.0002661608677573273,1347584,17.232755641999972,78198.9850024708
329,2.783332586288452,0.9377990961074829,,,0.0002659181815796168,1351680,17.259201331999975,78316.48602962145
330,2.765702247619629,1.7483254671096802,,,0.00026567475391749677,1355776,17.28537209899997,78434.87500500132
331,2.7852535247802734,1.4903947114944458,,,0.0002654305865595231,1359872,17.311953032999952,78551.04489989196
332,2.7740705013275146,1.3741989135742188,,,0.00026518568129968656,1363968,17.340743663999945,78656.83424129325
333,2.768590211868286,1.5354331731796265,,,0.00026494003993739965,1368064,17.367331940999975,78772.26073916047
334,2.7503716945648193,1.5796610116958618,,,0.0002646936642774832,1372160,17.394119865999983,78886.42889498192
335,2.808966636657715,1.0688977241516113,,,0.00026444655613015326,1376256,17.420443542999976,79002.35126636706
336,2.750096321105957,1.1303120851516724,,,0.0002641987173110078,1380352,17.446494048999966,79119.16263079354
337,2.784191370010376,2.1190505027770996,,,0.0002639501496410131,1384448,17.472582708999994,79235.4526550263
338,2.770939350128174,0.9842121601104736,,,0.0002637008549464909,1388544,17.499077754999973,79349.55312735005
339,2.743255615234375,2.414886713027954,,,0.00026345083505910436,1392640,17.525207506999948,79464.96493372471
340,2.7564382553100586,2.22660756111145,,,0.0002632000918158452,1396736,17.551172324999982,79580.78093794806
341,2.7405409812927246,1.205433964729309,,,0.00026294862705901955,1400832,17.580857092999963,79679.3917719608
342,2.714259386062622,1.661446452140808,,,0.0002626964426362352,1404928,17.607615107999948,79790.93087749725
343,2.7246532440185547,2.4089126586914062,,,0.0002624435404003872,1409024,17.63421188799998,79902.86205865745
344,2.7837865352630615,1.519517421722412,,,0.000262189922209645,1413120,17.660690588999955,80014.99108308757
345,2.725785970687866,1.4666407108306885,,,0.00026193558992743815,1417216,17.68653615599999,80129.65271999984
346,2.738564968109131,1.5249496698379517,,,0.0002616805454224431,1421312,17.71298087499997,80241.26543297035
347,2.745011568069458,1.2150163650512695,,,0.0002614247905685691,1425408,17.739522947999944,80352.10440429057
348,2.7067136764526367,1.110592246055603,,,0.0002611683272449449,1429504,17.76570580599997,80464.2391138334
349,2.752098798751831,1.1575391292572021,,,0.00026091115733590424,1433600,17.791817678999962,80576.36526323596
350,2.7188451290130615,1.3759297132492065,,,0.00026065328273097276,1437696,17.818408018999946,80685.99610397127
351,2.7427220344543457,0.5662988424301147,,,0.0002603947053248536,1441792,17.844753354999966,80796.40952818329
352,2.7087998390197754,1.159911870956421,,,0.0002601354270174137,1445888,17.871190465999973,80906.08192838686
353,2.747152805328369,0.6167045831680298,,,0.00025987544971366975,1449984,17.898430067999982,81011.79793374051
354,2.672018527984619,1.5569798946380615,,,0.00025961477532377423,1454080,17.92529381199995,81118.89351719174
355,2.7520930767059326,1.1866185665130615,,,0.00025935340576300147,1458176,17.951794332999953,81227.31204197803
356,2.7463512420654297,1.7385588884353638,,,0.00025909134295173345,1462272,17.978831440999954,81332.98344770903
357,2.677703857421875,1.6792320013046265,,,0.0002588285888154455,1466368,18.005524093999952,81439.89546456153
358,2.7152225971221924,0.5782166719436646,,,0.0002585651452846928,1470464,18.032461284999954,81545.3851118585
359,2.688675880432129,1.6988272666931152,,,0.0002583010142950955,1474560,18.059247175999985,81651.24413157327
360,2.7297840118408203,0.9275954961776733,,,0.0002580361977873248,1478656,18.085552113999995,81758.96376729218
361,2.678910970687866,0.8627369999885559,,,0.0002577706977070886,1482752,18.111870762999956,81866.30853335465
362,2.6446316242218018,0.8825634717941284,,,0.00025750451600511747,1486848,18.13877574999998,81970.69198564858
363,2.670696496963501,0.4789867699146271,,,0.00025723765463714994,1490944,18.16521781399996,82076.85783161529
364,2.6916983127593994,0.7741733193397522,,,0.0002569701155639184,1495040,18.191867568999953,82181.77679281477
365,2.7198591232299805,1.494296908378601,,,0.00025670190075113456,1499136,18.218291110999985,82287.41054065383
366,2.6944801807403564,0.6208599805831909,,,0.00025643301216947504,1503232,18.244362423999974,82394.32900228612
367,2.6638343334198,1.1561052799224854,,,0.0002561634517945669,1507328,18.270455267999978,82500.84510154648
368,2.7062807083129883,0.6094390153884888,,,0.00025589322160697315,1511424,18.29737410399997,82603.32829231431
369,2.73093581199646,1.347325086593628,,,0.0002556223235921781,1515520,18.323760074999996,82707.91550407268
370,2.6490674018859863,1.0638725757598877,,,0.00025535075974057297,1519616,18.34960255499999,82814.65472863485
371,2.6491799354553223,0.7878678441047668,,,0.000255078532047441,1523712,18.37644234299995,82916.59351465384
372,2.6984729766845703,1.8611446619033813,,,0.00025480564251294306,1527808,18.403131864999978,83018.9128245972
373,2.671093463897705,1.324975848197937,,,0.0002545320931421026,1531904,18.42965703499999,83121.67703884788
374,2.672097682952881,1.5521037578582764,,,0.00025425788594479146,1536000,18.456673582999997,83221.93016485771
375,2.672928810119629,1.6228893995285034,,,0.00025398302293571447,1540096,18.48300348799995,83324.98562800704
376,2.632603406906128,0.6274177432060242,,,0.00025370750613439523,1544192,18.509081012999957,83428.88547061996
377,2.6812193393707275,1.1489017009735107,,,0.0002534313375651607,1548288,18.535893643999998,83529.18018070175
378,2.6882944107055664,0.6186692714691162,,,0.00025315451925712694,1552384,18.562709646999963,83629.1699606954
379,2.7364470958709717,1.4517074823379517,,,0.0002528770532441837,1556480,18.588945982999974,83731.48221655157
380,2.654226064682007,0.7016037702560425,,,0.00025259894156497967,1560576,18.61580539299996,83830.70015261431
381,2.6743128299713135,1.1353721618652344,,,0.0002523201862629076,1564672,18.642406577999964,83930.79474226684
382,2.621225118637085,0.8021191358566284,,,0.0002520407893860891,1568768,18.668750797999962,84031.76072006204
383,2.6337077617645264,1.2671953439712524,,,0.00025176075298735965,1572864,18.696004449999975,84128.34968061863
384,2.6733436584472656,0.9884383678436279,,,0.00025148007912425364,1576960,18.72283477999997,84226.56176427587
385,2.671262741088867,1.7222822904586792,,,0.00025119876985898906,1581056,18.74915363599996,84326.79312863696
386,2.662282943725586,1.5533764362335205,,,0.00025091682725845256,1585152,18.776162469999974,84423.64101464883
387,2.6272826194763184,1.0389831066131592,,,0.00025063425339418396,1589248,18.80254072599996,84523.04521816055
388,2.6746859550476074,1.1342507600784302,,,0.0002503510503423614,1593344,18.828516131999947,84623.98145608709
389,2.5748140811920166,1.286484718322754,,,0.00025006722018378584,1597440,18.855332893999957,84720.8590259538
390,2.6531550884246826,0.9413949847221375,,,0.00024978276500386574,1601536,18.88161940799995,84819.84332982825
391,2.6700775623321533,1.9769036769866943,,,0.000249497686892602,1605632,18.907352438999965,84921.0382670015
392,2.6821200847625732,1.885653018951416,,,0.00024921198794457223,1609728,18.933674937999967,85019.31110950198
393,2.6424803733825684,0.9219493865966797,,,0.0002489256702589158,1613824,18.96031048699996,85115.90572878595
394,2.623358964920044,1.7706632614135742,,,0.000248638735939318,1617920,18.986239511999997,85215.4002891102
395,2.6819300651550293,0.6748712658882141,,,0.00024835118709399476,1622016,19.01268761199998,85312.29424798703
396,2.649462938308716,1.0472549200057983,,,0.0002480630258356774,1626112,19.039123674999985,85408.97300516124
397,2.6631903648376465,1.2302190065383911,,,0.00024777425428159657,1630208,19.065182850999975,85507.07395468254
398,2.6198840141296387,0.9485679864883423,,,0.00024748487455346715,1634304,19.09142210699997,85604.09962339966
399,2.6251394748687744,0.9121939539909363,,,0.00024719488877747247,1638400,19.118082974999993,85698.9689888089
400,2.6029272079467773,1.2833856344223022,,,0.0002469042990842488,1642496,19.144475691999958,85794.77581025433
401,2.622760772705078,0.9545795321464539,,,0.0002466131076088695,1646592,19.170380226999953,85892.5060693844
402,2.6229357719421387,1.5051525831222534,,,0.0002463213164908295,1650688,19.19712903499999,85986.19079918067
403,2.680972099304199,1.030758261680603,,,0.0002460289278740297,1654784,19.22378791999995,86080.01747035526
404,2.605956554412842,1.2412047386169434,,,0.0002457359439067607,1658880,19.249846969999965,86176.2694833518
405,2.5977163314819336,0.957723081111908,,,0.00024544236674168765,1662976,19.276783427999987,86268.3344558661
406,2.636739492416382,1.0214067697525024,,,0.0002451481985358341,1667072,19.30337069799998,86361.70470335137
407,2.6534948348999023,0.9253621101379395,,,0.00024485344145056616,1671168,19.32956918399998,86456.5570030038
408,2.645209312438965,0.8833376169204712,,,0.0002445580976515766,1675264,19.35660397199996,86547.41309081548
409,2.6382694244384766,0.8674403429031372,,,0.0002442621693088691,1679360,19.38319443399996,86640.00176638807
410,2.590691089630127,1.3070504665374756,,,0.0002439656585967422,1683456,19.409173924999948,86735.06695880693
411,2.604487419128418,1.0631895065307617,,,0.00024366856769377334,1687552,19.436131794999994,86825.5071430483
412,2.6386969089508057,1.7522746324539185,,,0.00024337089878280274,1691648,19.462629418999995,86917.75214856442
413,2.6238646507263184,2.56219482421875,,,0.00024307265405091756,1695744,19.48890549799995,87010.73542452272
414,2.594372510910034,1.2788549661636353,,,0.0002427738356894357,1699840,19.51591448399995,87100.19719514591
415,2.6208879947662354,1.6495929956436157,,,0.0002424744458938898,1703936,19.54251244699998,87191.24547681051
416,2.666123867034912,2.1719582080841064,,,0.00024217448686401097,1708032,19.568913862999977,87282.92290301662
417,2.6517016887664795,0.8044196367263794,,,0.0002418739608037127,1712128,19.595952843999953,87371.51051699092
418,2.543332099914551,2.290179967880249,,,0.0002415728699210747,1716224,19.62272177699998,87461.05762002934
419,2.599271297454834,2.8696773052215576,,,0.00024127121642832664,1720320,19.649290329999985,87551.25356224513
420,2.573209524154663,1.0547527074813843,,,0.00024096900254183187,1724416,19.676663116999976,87637.6238057439
421,2.5856947898864746,2.4608216285705566,,,0.00024066623048207126,1728512,19.703405963999955,87726.5587055436
422,2.6759486198425293,2.5140132904052734,,,0.00024036290247362669,1732608,19.73167704299999,87808.4511632862
423,2.597520112991333,0.7842286825180054,,,0.00024005902074516488,1736704,19.758615780999946,87896.03579771156
424,2.6632027626037598,2.074615001678467,,,0.00023975458752942085,1740800,19.785344785999996,87984.31459388975
425,2.581554889678955,1.6341829299926758,,,0.0002394496050631817,1744896,19.811960467999995,88072.8589590279
426,2.6213607788085938,0.8897810578346252,,,0.00023914407558727003,1748992,19.838904217999982,88159.7078538807
427,2.5862905979156494,1.02396821975708,,,0.00023883800134652763,1753088,19.865141532999985,88249.45934000869
428,2.615325927734375,0.6755249500274658,,,0.00023853138458979862,1757184,19.891214064999986,88339.70587506225
429,2.6026864051818848,0.698935866355896,,,0.0002382242275699136,1761280,19.917544936999946,88428.56916206313
430,2.582658529281616,1.051498293876648,,,0.0002379165325436723,1765376,19.943425699999977,88519.19557631476
431,2.5647470951080322,1.2608712911605835,,,0.0002376083017718276,1769472,19.969392981,88609.2031782626
432,2.6580448150634766,0.9321666359901428,,,0.00023729953751906868,1773568,19.99617869499997,88695.34659857184
433,2.6112565994262695,0.6667822003364563,,,0.00023699024205400438,1777664,20.022382317999984,88783.84059233013
434,2.5899829864501953,1.4957859516143799,,,0.00023668041764914654,1781760,20.04814563599996,88874.05510465456
435,2.577853202819824,0.5199410319328308,,,0.0002363700665808934,1785856,20.074662694999972,88960.69772792775
436,2.589357852935791,1.321799635887146,,,0.00023605919112951269,1789952,20.100900523999996,89048.34874750212
437,2.5465593338012695,0.6422557830810547,,,0.00023574779357912512,1794048,20.12688455199998,89136.89524898319
438,2.5640358924865723,1.6699378490447998,,,0.00023543587621768729,1798144,20.154058372999998,89219.94601389757
439,2.6081454753875732,0.9241836071014404,,,0.0002351234413369752,1802240,20.18059409999995,89305.59680599316
440,2.5547285079956055,2.0766828060150146,,,0.00023481049123256714,1806336,20.206512006999958,89393.7558037848
441,2.5836329460144043,1.5238603353500366,,,0.00023449702820382712,1810432,20.233218809999983,89478.20003336393
442,2.5763776302337646,2.372647285461426,,,0.0002341830545538876,1814528,20.25984694899995,89562.76938161012
443,2.639653205871582,2.117340087890625,,,0.00023386857258963286,1818624,20.28585192899999,89649.87057803349
444,2.5729241371154785,1.8931323289871216,,,0.000233553584621682,1822720,20.312324313999966,89734.68382166966
445,2.6019973754882812,2.4015872478485107,,,0.0002332380929643719,1826816,20.33880775399996,89819.22746384812
446,2.6137609481811523,1.043705701828003,,,0.0002329220999357401,1830912,20.364859208999974,89905.45828035253
447,2.567239284515381,2.491044521331787,,,0.00023260560785750813,1835008,20.391057654999997,89990.82004704382
448,2.5245635509490967,2.3616719245910645,,,0.0002322886190550641,1839104,20.417460872999982,90075.059354321
449,2.543187379837036,1.4632651805877686,,,0.00023197113585744574,1843200,20.443539916999953,90160.51072775687
450,2.5689995288848877,2.2845077514648438,,,0.00023165316059732338,1847296,20.469392899999946,90246.74102571968
451,2.562498092651367,1.5139553546905518,,,0.00023133469561098256,1851392,20.49588958199996,90329.91676662535
452,2.563774347305298,1.2616809606552124,,,0.0002310157432383072,1855488,20.522107077999976,90414.10772040619
453,2.5810186862945557,1.7516714334487915,,,0.0002306963058227621,1859584,20.548161378999964,90498.8025790219
454,2.5593719482421875,2.0802671909332275,,,0.00023037638571137594,1863680,20.575024961999986,90579.71999752276
455,2.6021971702575684,0.7227463722229004,,,0.00023005598525472392,1867776,20.601321223999946,90662.92300826292
456,2.5594773292541504,1.8111790418624878,,,0.00022973510680691052,1871872,20.627344521999987,90747.11473420946
457,2.5783753395080566,0.9324999451637268,,,0.0002294137527255522,1875968,20.654050109999957,90828.0937641244
458,2.5939064025878906,1.0913317203521729,,,0.0002290919253717601,1880064,20.680465999999967,90910.13713133945
459,2.599463939666748,1.873349666595459,,,0.0002287696271101226,1884160,20.70634791699996,90994.31766299553
460,2.577853202819824,0.8525878190994263,,,0.00022844686030868818,1888256,20.732826837999994,91075.66540512099
461,2.587712049484253,1.6879847049713135,,,0.00022812362733894766,1892352,20.759177789999967,91157.3675577641
462,2.5686707496643066,1.8494927883148193,,,0.00022779993057581713,1896448,20.78514285999995,91240.55642887241
463,2.5568830966949463,1.2533001899719238,,,0.00022747577239762027,1900544,20.811216917999957,91323.05945819963
464,2.5371768474578857,2.1996514797210693,,,0.00022715115518607103,1904640,20.837609074,91403.96065767943
465,2.5891408920288086,1.7013607025146484,,,0.0002268260813262559,1908736,20.86353537599996,91486.69990972309
466,2.541013479232788,0.9200387597084045,,,0.00022650055320661675,1912832,20.88959871999998,91568.63306180359
467,2.5794787406921387,1.483094573020935,,,0.00022617457321893284,1916928,20.91613569399999,91648.28666462949
468,2.600334644317627,1.0400971174240112,,,0.00022584814375830372,1921024,20.942264903999956,91729.52442374492
469,2.5219554901123047,1.00096595287323,,,0.0002255212672231311,1925120,20.968165789999944,91811.55945066595
470,2.5588037967681885,1.4127905368804932,,,0.0002251939460151019,1929216,20.99488719699997,91889.80068803001
471,2.495274543762207,0.6837515234947205,,,0.0002248661825391698,1933312,21.021134305999965,91969.91807659893
472,2.527381420135498,1.5326945781707764,,,0.00022453797920353834,1937408,21.047244573,92050.43412121327
473,2.5276122093200684,0.8335920572280884,,,0.00022420933841964266,1941504,21.074020211999994,92127.84179140469
474,2.5666065216064453,1.4209611415863037,,,0.00022388026260213207,1945600,21.100565401999972,92206.06002413521
475,2.5627353191375732,1.2886085510253906,,,0.00022355075416885227,1949696,21.12667738199997,92285.97401980258
476,2.4969663619995117,1.2086491584777832,,,0.00022322081554082746,1953792,21.153126957999973,92364.21659451578
477,2.5792088508605957,1.7985401153564453,,,0.00022289044914224277,1957888,21.182577484999968,92429.16738467925
478,2.538722038269043,1.032315969467163,,,0.00022255965740042627,1961984,21.20911302899998,92506.65019877582
479,2.531109094619751,1.520735740661621,,,0.00022222844274583117,1966080,21.235438913999985,92584.85345945986
480,2.5512471199035645,1.7482945919036865,,,0.00022189680761201794,1970176,21.261417648999952,92664.37603198434
481,2.556098699569702,0.9791251420974731,,,0.00022156475443563654,1974272,21.287330700999973,92743.9906736291
482,2.53263521194458,2.5240976810455322,,,0.0002212322856564085,1978368,21.314068489999954,92819.81996671365
483,2.5096209049224854,1.1750223636627197,,,0.0002208994037171088,1982464,21.340834605999987,92895.33594167068
484,2.497467279434204,2.2660160064697266,,,0.00022056611106354817,1986560,21.36668730699995,92974.63717500008
485,2.539517641067505,2.1186704635620117,,,0.00022023241014455496,1990656,21.393005013999982,93051.72408912527
486,2.5090768337249756,1.6762874126434326,,,0.0002198983034119573,1994752,21.41913995799996,93129.4162095882
487,2.5332112312316895,2.010319232940674,,,0.00021956379332056477,1998848,21.44496252299996,93208.27666899457
488,2.4759278297424316,1.331350564956665,,,0.00021922888232815086,2002944,21.47102898899999,93285.88774325374
489,2.5564212799072266,1.9780950546264648,,,0.0002188935728954344,2007040,21.49742235599996,93361.89087059698
490,2.493779182434082,1.4348416328430176,,,0.00021855786748606194,2011136,21.523277192999956,93440.04548963782
491,2.536623477935791,2.02307391166687,,,0.00021822176856658914,2015232,21.548907600999996,93518.9865451222
492,2.556157350540161,2.168065309524536,,,0.00021788527860646314,2019328,21.575117008999996,93595.22820467871
493,2.56744122505188,1.4195741415023804,,,0.00021754840007800417,2023424,21.601556783999968,93670.28590729756
494,2.5067310333251953,2.5517969131469727,,,0.00021721113545638743,2027520,21.62759535699996,93746.89911348722
495,2.5248615741729736,1.8563302755355835,,,0.00021687348721962475,2031616,21.65431816199998,93820.36343980461
496,2.5406007766723633,1.3191251754760742,,,0.00021653545784854669,2035712,21.680616941999972,93895.48302273596
497,2.5066146850585938,1.2331585884094238,,,0.0002161970498267841,2039808,21.70635028199996,93972.86846934905
498,2.5537328720092773,1.3087114095687866,,,0.00021585826564074996,2043904,21.732931012999984,94046.40353284139
499,2.515927791595459,1.645551323890686,,,0.00021551910777962096,2048000,21.759413249999966,94120.18497327832
500,2.4882264137268066,1.4353803396224976,2.451372436245162,11.60426190507318,0.00021517957873531943,2052096,21.785252844999945,94196.56565845129
501,2.5541868209838867,1.6664905548095703,,,0.00021483968100249485,2056192,26.088664423999944,78815.5333129446
502,2.540513515472412,1.0294890403747559,,,0.0002144994170785057,2060288,26.114620592999984,78894.0430002747
503,2.4662070274353027,0.8780617117881775,,,0.00021415878946340084,2064384,26.140488182999945,78972.66437979302
504,2.5184097290039062,0.8648805022239685,,,0.0002138178006599015,2068480,26.166583108999987,79050.4435135265
505,2.4883246421813965,1.2672781944274902,,,0.0002134764531733826,2072576,26.19326153199995,79126.30496465521
506,2.5274343490600586,1.2836904525756836,,,0.00021313474951185432,2076672,26.21945389199999,79203.48030717866
507,2.477905511856079,1.3847644329071045,,,0.0002127926921859441,2080768,26.245260676999976,79281.66633999106
508,2.5293021202087402,0.9817980527877808,,,0.00021245028370887759,2084864,26.27167614399997,79357.86009893204
509,2.510096549987793,1.6540729999542236,,,0.00021210752659646064,2088960,26.29788214599995,79434.53348838368
510,2.473952293395996,0.7844817042350769,,,0.0002117644233670606,2093056,26.323902730999976,79511.61426892609
511,2.5328564643859863,1.9711235761642456,,,0.00021142097654158791,2097152,26.350035832999993,79588.20296455118
512,2.4672999382019043,1.6868294477462769,,,0.0002110771886434775,2101248,26.376431742999955,79663.84613633914
513,2.482375144958496,0.667057454586029,,,0.00021073306219867034,2105344,26.403139132999968,79738.39736990347
514,2.488770008087158,1.9158660173416138,,,0.00021038859973559476,2109440,26.429622845999972,79813.47340033103
515,2.455996513366699,1.6618081331253052,,,0.00021004380378514804,2113536,26.456129276999945,79888.33052148094
516,2.4596052169799805,1.152947187423706,,,0.00020969867688067764,2117632,26.482236296999986,79964.24381425424
517,2.5262293815612793,1.897896409034729,,,0.00020935322155796266,2121728,26.508011587,80041.00922607613
518,2.465318202972412,1.549191951751709,,,0.0002090074403551953,2125824,26.534201618999987,80116.3732199046
519,2.4331016540527344,0.7209710478782654,,,0.00020866133581296203,2129920,26.560226960999955,80192.08582545228
520,2.447373628616333,1.3890053033828735,,,0.00020831491047422515,2134016,26.585832030999995,80268.91908109793
521,2.455547332763672,0.8785478472709656,,,0.00020796816688430376,2138112,26.612445845999957,80342.55898058966
522,2.4620418548583984,1.144917368888855,,,0.0002076211075908555,2142208,26.638704536999967,80417.1237765924
523,2.474452257156372,0.7832871675491333,,,0.00020727373514385744,2146304,26.664487291,80492.97841644369
524,2.4889583587646484,1.146551489830017,,,0.0002069260520955876,2150400,26.690927629999976,80566.70153280851
525,2.456223487854004,1.3719537258148193,,,0.00020657806100060608,2154496,26.717246767999995,80640.64455101344
526,2.4726176261901855,0.9013574719429016,,,0.00020622976441573627,2158592,26.744173255999954,80712.60903590385
527,2.4644641876220703,0.837407112121582,,,0.00020588116490004624,2162688,26.771035524999945,80784.62254403229
528,2.463494062423706,0.7970287799835205,,,0.00020553226501482963,2166784,26.797528074999946,80857.607236596
529,2.424095392227173,0.980117678642273,,,0.0002051830673235872,2170880,26.823463521999997,80932.12862759104
530,2.499661445617676,0.9324860572814941,,,0.0002048335743920076,2174976,26.849560649999944,81006.01824931554
531,2.471242666244507,0.7456463575363159,,,0.0002044837887879489,2179072,26.87601370699997,81078.69060330371
532,2.451862335205078,1.3766319751739502,,,0.00020413371308141947,2183168,26.90197970899999,81152.68926731168
533,2.452322483062744,1.2274928092956543,,,0.0002037833498445592,2187264,26.927942244999997,81226.55567586614
534,2.4815526008605957,1.9573255777359009,,,0.00020343270165162046,2191360,26.954411881,81298.75026302008
535,2.4699742794036865,1.6605675220489502,,,0.00020308177107894955,2195456,26.98070205399995,81371.34443744094
536,2.4136250019073486,0.8474923968315125,,,0.00020273056070496724,2199552,27.006896241999982,81444.08673586673
537,2.5073490142822266,1.781280517578125,,,0.00020237907311015032,2203648,27.033686241999987,81514.891468126
538,2.4469332695007324,1.4014735221862793,,,0.00020202731087701225,2207744,27.059975374999965,81587.06611535499
539,2.438668966293335,1.275716781616211,,,0.00020167527659008459,2211840,27.08596996,81659.98866817026
540,2.402952194213867,1.5187273025512695,,,0.00020132297283589749,2215936,27.11292655699998,81729.87137118522
541,2.465118408203125,1.2102127075195312,,,0.00020097040220296128,2220032,27.139337780999995,81801.25904008698
542,2.4446537494659424,1.144639253616333,,,0.0002006175672817469,2224128,27.165743901999974,81872.5232787112
543,2.4489879608154297,0.9180935621261597,,,0.00020026447066466736,2228224,27.192661604999955,81942.10748352391
